drug_name,drug_name_en,indication,indication_en,company_clean,therapeutic_area_norm,therapeutic_area_norm_en,highest_phase_indication_standard,highest_phase_standard_sort_val,drug_synonyms,targets,mechanism_of_action,global_highest_phase_all_indication_standard,global_highest_phase_all_indication_sort_val,global_highest_phase_all_indication_date,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,drug_category_1,drug_category_2,drug_category_3,drug_tag,pharmacological_type,is_top20_mnc,is_cyclic_peptide,is_rare_disease,is_originator_indication_drug,is_top20mnc_indication_drug,research_institution,research_institution_count
布美诺肽,bremelanotide,低反应性性欲障碍,hyporesponsive sexual desire disorder,KwangDong Pharmaceutical,精神领域,Psychiatry,approved,5,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,批准上市,2019-06-21,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,低反应性性欲障碍,hyporesponsive sexual desire disorder,复星医药,精神领域,Psychiatry,approved,5,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,批准上市,2019-06-21,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,低反应性性欲障碍,hyporesponsive sexual desire disorder,Cosette Pharmaceuticals,精神领域,Psychiatry,approved,5,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,批准上市,2019-06-21,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,低反应性性欲障碍,hyporesponsive sexual desire disorder,Gedeon Richter,精神领域,Psychiatry,approved,5,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,批准上市,2019-06-21,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,低反应性性欲障碍,hyporesponsive sexual desire disorder,AMAG Pharmaceuticals(Azurity Pharmaceuticals),精神领域,Psychiatry,approved,5,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,批准上市,2019-06-21,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,低反应性性欲障碍,hyporesponsive sexual desire disorder,Palatin Technologies,精神领域,Psychiatry,approved,5,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,批准上市,2019-06-21,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,True,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,肥胖,obesity,KwangDong Pharmaceutical,内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-12,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,肥胖,obesity,复星医药,内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-12,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,肥胖,obesity,Cosette Pharmaceuticals,内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-12,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,肥胖,obesity,Gedeon Richter,内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-12,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,肥胖,obesity,AMAG Pharmaceuticals(Azurity Pharmaceuticals),内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-12,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,肥胖,obesity,Palatin Technologies,内分泌及代谢领域,Endocrinology & Metabolism,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-12,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,True,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,糖尿病肾病,diabetic nephropathy,KwangDong Pharmaceutical,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2023-02-02,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,糖尿病肾病,diabetic nephropathy,复星医药,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2023-02-02,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,糖尿病肾病,diabetic nephropathy,Cosette Pharmaceuticals,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2023-02-02,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,糖尿病肾病,diabetic nephropathy,Gedeon Richter,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2023-02-02,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,糖尿病肾病,diabetic nephropathy,AMAG Pharmaceuticals(Azurity Pharmaceuticals),泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2023-02-02,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,糖尿病肾病,diabetic nephropathy,Palatin Technologies,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2023-02-02,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,True,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,勃起功能障碍,erectile dysfunction,KwangDong Pharmaceutical,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-20,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,勃起功能障碍,erectile dysfunction,复星医药,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-20,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,勃起功能障碍,erectile dysfunction,Cosette Pharmaceuticals,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-20,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,勃起功能障碍,erectile dysfunction,Gedeon Richter,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-20,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,勃起功能障碍,erectile dysfunction,AMAG Pharmaceuticals(Azurity Pharmaceuticals),泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-20,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,False,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
布美诺肽,bremelanotide,勃起功能障碍,erectile dysfunction,Palatin Technologies,泌尿生殖领域,Genitourinary,phase 2,2,布美诺肽;bremelanotide;Rekynda;PT-141;Vyleesi,MC4R,MC4R激动剂,approved,5,2019-06-21,II期临床,2024-06-20,Active,创新药,化药,多肽,环肽;First-in-Class;差异化疾病;G蛋白偶联受体;瘦素-黑皮素通路,激动剂,False,True,False,True,False,KwangDong Pharmaceutical;复星医药;Cosette Pharmaceuticals;Gedeon Richter(无权益);AMAG Pharmaceuticals(Azurity Pharmaceuticals)(无权益);Palatin Technologies(原研)(无权益),6
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,PET显像,PET imaging,Novartis,诊断试剂领域,Diagnostic Reagents,approved,5,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,批准上市,2020-09-03,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,False,True,True,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,PET显像,PET imaging,RadioMedix,诊断试剂领域,Diagnostic Reagents,approved,5,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,批准上市,2020-09-03,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,False,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,PET显像,PET imaging,Curium Pharma,诊断试剂领域,Diagnostic Reagents,approved,5,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,批准上市,2020-09-03,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,False,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,神经内分泌肿瘤,neuroendocrine tumors,Novartis,肿瘤领域,Oncology,approved,5,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,批准上市,2020-09-03,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,True,True,True,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,神经内分泌肿瘤,neuroendocrine tumors,RadioMedix,肿瘤领域,Oncology,approved,5,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,批准上市,2020-09-03,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,True,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,神经内分泌肿瘤,neuroendocrine tumors,Curium Pharma,肿瘤领域,Oncology,approved,5,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,批准上市,2020-09-03,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,True,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,胃肠胰神经内分泌肿瘤,Gastroenteropancreatic neuroendocrine tumors,Novartis,肿瘤领域,Oncology,phase 2,2,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,II期临床,2023-02-02,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,True,True,True,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,胃肠胰神经内分泌肿瘤,Gastroenteropancreatic neuroendocrine tumors,RadioMedix,肿瘤领域,Oncology,phase 2,2,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,II期临床,2023-02-02,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,True,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,胃肠胰神经内分泌肿瘤,Gastroenteropancreatic neuroendocrine tumors,Curium Pharma,肿瘤领域,Oncology,phase 2,2,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,II期临床,2023-02-02,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,True,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,前列腺癌,prostate cancer,Novartis,肿瘤领域,Oncology,phase 1,1,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,I期临床,2023-01-11,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,False,True,True,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,前列腺癌,prostate cancer,RadioMedix,肿瘤领域,Oncology,phase 1,1,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,I期临床,2023-01-11,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,False,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,前列腺癌,prostate cancer,Curium Pharma,肿瘤领域,Oncology,phase 1,1,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,I期临床,2023-01-11,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,False,False,False,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
铜[64Cu]氧奥曲肽,64Cu-DOTATATE,神经母细胞瘤,Neuroblastoma,Novartis,肿瘤领域,Oncology,phase 1,1,铜[64Cu]氧奥曲肽;64Cu-DOTATATE;Cu-64 DOTATATE;NETMedix;Detectnet;copper Cu 64 dotatate;copper (64Cu) oxodotreotide,SSTR,anti-SSTR多肽偶联核素;64Cu标记的放射性示踪剂,approved,5,2020-09-03,I期临床,2025-09-26,Active,创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;诊断用放射性药物,多肽偶联核素;64Cu标记的放射性示踪剂,True,True,True,True,True,Novartis(Top20 MNC)(原研);RadioMedix;Curium Pharma,3
