drug_name,drug_name_en,drug_synonyms,indication,indication_en,targets,mechanism_of_action,research_institution,drug_category_1,drug_category_2,drug_category_3,drug_tag,pharmacological_type,indication_original,global_highest_phase_indication,global_highest_phase_indication_start_date,global_development_status,disease_area,npuid,originator_country,highest_phase_indication_standard,global_highest_phase_all_indication,global_highest_phase_all_indication_date,global_highest_phase_all_indication_standard,research_institution_count,is_cyclic_peptide,is_rare_disease,is_top20_mnc,top20_mnc_list,originator_company_list,count_originator,research_institution_list,therapeutic_area_norm,therapeutic_area_list,count_therapeutic_area,therapeutic_area_primary,therapeutic_area_secondary,therapeutic_area_tertiary,global_highest_phase_all_indication_sort_val,highest_phase_standard_sort_val,therapeutic_area_norm_en,therapeutic_area_primary_en,therapeutic_area_secondary_en,therapeutic_area_tertiary_en
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,胃肠胰神经内分泌肿瘤,Gastroenteropancreatic neuroendocrine tumors,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,胃肠胰神经内分泌肿瘤,III期临床,2023/10/19,Active,肿瘤领域;罕见疾病领域,DR055026,欧洲,phase 3,批准上市,2016/12/8,approved,4,TRUE,TRUE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,3,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,细菌性心内膜炎,bacterial endocarditis,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,细菌性心内膜炎(差异化疾病),II期临床,2021/12/23,Active,感染领域;心脑血管领域,DR055026,欧洲,phase 2,批准上市,2016/12/8,approved,4,TRUE,FALSE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",感染领域,"['感染领域', '心脑血管领域']",2,感染领域,心脑血管领域,,5,2,Infectious Diseases,Infectious Diseases,Cardiovascular & Cerebrovascular,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,HER2阳性乳腺癌,HER2-positive breast cancer,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,HER2阳性乳腺癌(差异化疾病),II期临床,2025/9/17,Active,肿瘤领域,DR055026,欧洲,phase 2,批准上市,2016/12/8,approved,4,TRUE,FALSE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,神经母细胞瘤,Neuroblastoma,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,神经母细胞瘤,II期临床,2015/5/12,Active,肿瘤领域;罕见疾病领域,DR055026,欧洲,phase 2,批准上市,2016/12/8,approved,4,TRUE,TRUE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,癌症脑转移,cancer brain metastasis,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,癌症脑转移(差异化疾病),II期临床,2025/9/17,Active,肿瘤领域,DR055026,欧洲,phase 2,批准上市,2016/12/8,approved,4,TRUE,FALSE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,鼻咽癌,Nasopharyngeal cancer,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,鼻咽癌,I/II期临床,2025/5/21,Active,肿瘤领域;罕见疾病领域,DR055026,欧洲,phase 2,批准上市,2016/12/8,approved,4,TRUE,TRUE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,副神经节瘤,paraganglioma,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,副神经节瘤,I/II期临床,2014/6/30,Active,肿瘤领域;罕见疾病领域,DR055026,欧洲,phase 2,批准上市,2016/12/8,approved,4,TRUE,TRUE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,抑郁症,depression,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,抑郁症,I期临床,2025/9/26,Active,精神领域,DR055026,欧洲,phase 1,批准上市,2016/12/8,approved,4,TRUE,FALSE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",精神领域,['精神领域'],1,精神领域,,,5,1,Psychiatry,Psychiatry,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,不孕不育,Infertility,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,不孕不育,I期临床,2025/9/26,Active,泌尿生殖领域,DR055026,欧洲,phase 1,批准上市,2016/12/8,approved,4,TRUE,FALSE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",泌尿生殖领域,['泌尿生殖领域'],1,泌尿生殖领域,,,5,1,Genitourinary,Genitourinary,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,嗜铬细胞瘤,Pheochromocytoma,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,嗜铬细胞瘤,I期临床,2018/7/11,Active,肿瘤领域;罕见疾病领域,DR055026,欧洲,phase 1,批准上市,2016/12/8,approved,4,TRUE,TRUE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,1,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,骨转移疼痛,bone metastasis pain,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,骨转移疼痛,I期临床,2025/9/26,Active,肿瘤领域,DR055026,欧洲,phase 1,批准上市,2016/12/8,approved,4,TRUE,FALSE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,1,Oncology,Oncology,,
镓[68Ga]伊索曲肽,68Ga-edotreotide,镓[68Ga]伊索曲肽;68Ga-edotreotide;SomaKit TOC;gallium (Ga 68) edotreotide;gallium Ga 68-edotreotide;68Ga-DOTATOC;DOTATOC-68Ga;[68Ga]-DOTA-tyr3-Octreotide;gallium-68 DOTATOC;Sogacin;TOCscan;[68Ga]Ga-DOTA-TOC;IASOtoc;[68Ga]-DOTATOC;ITM-14D;ITM-14;镓[68Ga]依度曲肽,胃肠道神经内分泌肿瘤,gastrointestinal neuroendocrine tumors,SSTR,anti-SSTR多肽偶联核素;68Ga标记的PET药物,Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研);ITM Isotope;远大医药;IASON(Curium Austria),创新药,化药,多肽;放射性药物;偶联药物,环肽;差异化疾病,多肽偶联核素;68Ga标记的PET药物,胃肠道神经内分泌肿瘤(差异化疾病),I期临床,2025/1/14,Active,肿瘤领域;罕见疾病领域,DR055026,欧洲,phase 1,批准上市,2016/12/8,approved,4,TRUE,TRUE,TRUE,['Advanced Accelerator Applications(Siemens Healthineers)'],['Advanced Accelerator Applications(Siemens Healthineers)'],1,"['Advanced Accelerator Applications(Siemens Healthineers)(Top20 MNC)(原研)', 'ITM Isotope', '远大医药', 'IASON(Curium Austria)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,1,Oncology,Oncology,,
普卡那肽,plecanatide,普卡那肽;plecanatide;SP-304;Trulance;pirnabin,便秘型肠易激综合征,constipation irritable bowel syndrome,GC-C,GC-C激动剂,Bausch Health;罗欣药业;Synergy Pharmaceuticals(原研)(无权益),创新药,化药,多肽,环肽,激动剂,便秘型肠易激综合征,批准上市,2018/1/24,Active,消化领域,DR041066,美国,approved,批准上市,2017/1/19,approved,3,TRUE,FALSE,FALSE,[],['Synergy Pharmaceuticals'],1,"['Bausch Health', '罗欣药业', 'Synergy Pharmaceuticals(原研)(无权益)']",消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
普卡那肽,plecanatide,普卡那肽;plecanatide;SP-304;Trulance;pirnabin,慢性特发性便秘,chronic idiopathic constipation,GC-C,GC-C激动剂,Bausch Health;罗欣药业;Synergy Pharmaceuticals(原研)(无权益),创新药,化药,多肽,环肽,激动剂,慢性特发性便秘,批准上市,2017/1/19,Active,消化领域,DR041066,美国,approved,批准上市,2017/1/19,approved,3,TRUE,FALSE,FALSE,[],['Synergy Pharmaceuticals'],1,"['Bausch Health', '罗欣药业', 'Synergy Pharmaceuticals(原研)(无权益)']",消化领域,['消化领域'],1,消化领域,,,5,5,Digestive System,Digestive System,,
Noctiva,Noctiva (desmopressin),Noctiva;Noctiva (去氨加压素);Noctiva (desmopressin);AV002;SER120,夜尿症,Nocturia,vasopressin,vasopressin类似物,Avadel Pharmaceuticals(原研);Serenity Pharmaceuticals(Acerus Pharmaceuticals),微创新,化药,多肽,环肽;中国无申报,类似物,夜尿症,批准上市,2017/3/3,Active,泌尿生殖领域,DR037313,欧洲,approved,批准上市,2017/3/3,approved,2,TRUE,FALSE,FALSE,[],['Avadel Pharmaceuticals'],1,"['Avadel Pharmaceuticals(原研)', 'Serenity Pharmaceuticals(Acerus Pharmaceuticals)']",泌尿生殖领域,['泌尿生殖领域'],1,泌尿生殖领域,,,5,5,Genitourinary,Genitourinary,,
镥[177lu]氧奥曲肽,lutetium Lu-177 dotatate,镥[177lu]氧奥曲肽;lutetium Lu-177 dotatate;177Lu-DOTA0-Tyr3-octreotate;177lutetium dotatate;Lutathera;Lu-177-DOTATATE;Lu-177 DOTA-TATE;177Lu-DOTATATE;[177]Lu-DOTA-TATE;Lu-DOTA-TATE;lutetium (177Lu) oxodotreotide;177Lu-DOTA-TATE;177Lu-octreotate;F-1515;(177镥)镥氧奥曲肽;177Lu-oxodotreotide;AAA601;Lu-177-DOTA-Octreotide;[177Lu]Lu-DOTA-TATE;lutetium[177Lu] oxodotreotide;lutetium Lu 177 dotatate;XTR008,胃肠胰神经内分泌肿瘤,Gastroenteropancreatic neuroendocrine tumors,SSTR,anti-SSTR多肽偶联核素;177Lu标记的放射性药物,Novartis(Top20 MNC)(原研);FUJIFILM Toyama(PeptiDream),创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;差异化疾病;治疗用放射性药物,177Lu标记的放射性药物;多肽偶联核素,胃肠胰神经内分泌肿瘤,批准上市,2017/9/26,Active,肿瘤领域;罕见疾病领域,DR030635,欧洲,approved,批准上市,2017/9/26,approved,2,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,"['Novartis(Top20 MNC)(原研)', 'FUJIFILM Toyama(PeptiDream)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,5,Oncology,Oncology,,
镥[177lu]氧奥曲肽,lutetium Lu-177 dotatate,镥[177lu]氧奥曲肽;lutetium Lu-177 dotatate;177Lu-DOTA0-Tyr3-octreotate;177lutetium dotatate;Lutathera;Lu-177-DOTATATE;Lu-177 DOTA-TATE;177Lu-DOTATATE;[177]Lu-DOTA-TATE;Lu-DOTA-TATE;lutetium (177Lu) oxodotreotide;177Lu-DOTA-TATE;177Lu-octreotate;F-1515;(177镥)镥氧奥曲肽;177Lu-oxodotreotide;AAA601;Lu-177-DOTA-Octreotide;[177Lu]Lu-DOTA-TATE;lutetium[177Lu] oxodotreotide;lutetium Lu 177 dotatate;XTR008,胰腺神经内分泌肿瘤,pancreatic neuroendocrine tumors,SSTR,anti-SSTR多肽偶联核素;177Lu标记的放射性药物,Novartis(Top20 MNC)(原研);FUJIFILM Toyama(PeptiDream),创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;差异化疾病;治疗用放射性药物,177Lu标记的放射性药物;多肽偶联核素,胰腺神经内分泌肿瘤,III期临床,2025/9/22,Active,肿瘤领域;罕见疾病领域,DR030635,欧洲,phase 3,批准上市,2017/9/26,approved,2,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,"['Novartis(Top20 MNC)(原研)', 'FUJIFILM Toyama(PeptiDream)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,3,Oncology,Oncology,,
镥[177lu]氧奥曲肽,lutetium Lu-177 dotatate,镥[177lu]氧奥曲肽;lutetium Lu-177 dotatate;177Lu-DOTA0-Tyr3-octreotate;177lutetium dotatate;Lutathera;Lu-177-DOTATATE;Lu-177 DOTA-TATE;177Lu-DOTATATE;[177]Lu-DOTA-TATE;Lu-DOTA-TATE;lutetium (177Lu) oxodotreotide;177Lu-DOTA-TATE;177Lu-octreotate;F-1515;(177镥)镥氧奥曲肽;177Lu-oxodotreotide;AAA601;Lu-177-DOTA-Octreotide;[177Lu]Lu-DOTA-TATE;lutetium[177Lu] oxodotreotide;lutetium Lu 177 dotatate;XTR008,胃肠道神经内分泌肿瘤,gastrointestinal neuroendocrine tumors,SSTR,anti-SSTR多肽偶联核素;177Lu标记的放射性药物,Novartis(Top20 MNC)(原研);FUJIFILM Toyama(PeptiDream),创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;差异化疾病;治疗用放射性药物,177Lu标记的放射性药物;多肽偶联核素,胃肠道神经内分泌肿瘤(差异化疾病),III期临床,2013/5/23,Active,肿瘤领域;罕见疾病领域,DR030635,欧洲,phase 3,批准上市,2017/9/26,approved,2,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,"['Novartis(Top20 MNC)(原研)', 'FUJIFILM Toyama(PeptiDream)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,3,Oncology,Oncology,,
镥[177lu]氧奥曲肽,lutetium Lu-177 dotatate,镥[177lu]氧奥曲肽;lutetium Lu-177 dotatate;177Lu-DOTA0-Tyr3-octreotate;177lutetium dotatate;Lutathera;Lu-177-DOTATATE;Lu-177 DOTA-TATE;177Lu-DOTATATE;[177]Lu-DOTA-TATE;Lu-DOTA-TATE;lutetium (177Lu) oxodotreotide;177Lu-DOTA-TATE;177Lu-octreotate;F-1515;(177镥)镥氧奥曲肽;177Lu-oxodotreotide;AAA601;Lu-177-DOTA-Octreotide;[177Lu]Lu-DOTA-TATE;lutetium[177Lu] oxodotreotide;lutetium Lu 177 dotatate;XTR008,神经内分泌肿瘤,neuroendocrine tumors,SSTR,anti-SSTR多肽偶联核素;177Lu标记的放射性药物,Novartis(Top20 MNC)(原研);FUJIFILM Toyama(PeptiDream),创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;差异化疾病;治疗用放射性药物,177Lu标记的放射性药物;多肽偶联核素,神经内分泌肿瘤,II/III期临床,2024/4/24,Active,肿瘤领域;罕见疾病领域,DR030635,欧洲,phase 3,批准上市,2017/9/26,approved,2,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,"['Novartis(Top20 MNC)(原研)', 'FUJIFILM Toyama(PeptiDream)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,3,Oncology,Oncology,,
镥[177lu]氧奥曲肽,lutetium Lu-177 dotatate,镥[177lu]氧奥曲肽;lutetium Lu-177 dotatate;177Lu-DOTA0-Tyr3-octreotate;177lutetium dotatate;Lutathera;Lu-177-DOTATATE;Lu-177 DOTA-TATE;177Lu-DOTATATE;[177]Lu-DOTA-TATE;Lu-DOTA-TATE;lutetium (177Lu) oxodotreotide;177Lu-DOTA-TATE;177Lu-octreotate;F-1515;(177镥)镥氧奥曲肽;177Lu-oxodotreotide;AAA601;Lu-177-DOTA-Octreotide;[177Lu]Lu-DOTA-TATE;lutetium[177Lu] oxodotreotide;lutetium Lu 177 dotatate;XTR008,实体瘤,solid tumors,SSTR,anti-SSTR多肽偶联核素;177Lu标记的放射性药物,Novartis(Top20 MNC)(原研);FUJIFILM Toyama(PeptiDream),创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;差异化疾病;治疗用放射性药物,177Lu标记的放射性药物;多肽偶联核素,实体瘤,II期临床,2024/9/23,Active,肿瘤领域,DR030635,欧洲,phase 2,批准上市,2017/9/26,approved,2,TRUE,FALSE,TRUE,['Novartis'],['Novartis'],1,"['Novartis(Top20 MNC)(原研)', 'FUJIFILM Toyama(PeptiDream)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
镥[177lu]氧奥曲肽,lutetium Lu-177 dotatate,镥[177lu]氧奥曲肽;lutetium Lu-177 dotatate;177Lu-DOTA0-Tyr3-octreotate;177lutetium dotatate;Lutathera;Lu-177-DOTATATE;Lu-177 DOTA-TATE;177Lu-DOTATATE;[177]Lu-DOTA-TATE;Lu-DOTA-TATE;lutetium (177Lu) oxodotreotide;177Lu-DOTA-TATE;177Lu-octreotate;F-1515;(177镥)镥氧奥曲肽;177Lu-oxodotreotide;AAA601;Lu-177-DOTA-Octreotide;[177Lu]Lu-DOTA-TATE;lutetium[177Lu] oxodotreotide;lutetium Lu 177 dotatate;XTR008,小细胞肺癌,small cell lung cancer,SSTR,anti-SSTR多肽偶联核素;177Lu标记的放射性药物,Novartis(Top20 MNC)(原研);FUJIFILM Toyama(PeptiDream),创新药,化药,多肽;放射性药物;偶联药物,环肽;First-in-Class;差异化疾病;治疗用放射性药物,177Lu标记的放射性药物;多肽偶联核素,小细胞肺癌(差异化疾病),II期临床,,Active,肿瘤领域;罕见疾病领域,DR030635,欧洲,phase 2,批准上市,2017/9/26,approved,2,TRUE,TRUE,TRUE,['Novartis'],['Novartis'],1,"['Novartis(Top20 MNC)(原研)', 'FUJIFILM Toyama(PeptiDream)']",肿瘤领域,['肿瘤领域'],1,肿瘤领域,,,5,2,Oncology,Oncology,,
